ENTRY ,AEL VRH bulk modulus ,AEL elastic anisotropy ,AEL Poisson ratio ,AEL VRH shear modulus ,space group ,Pearson symbol ,DATA
N2P2V6 [3c22a9e15877a37f],218.355,0.594961,0.281951,111.421,63 - Cmcm,oS20,"[API, Out, JSON ]"
N2S1Th2 [e95e81d231dfa795],116.257,0.123601,0.297792,54.3416,164 - P3m1,hP5,"[API, Out, JSON ]"
N2Sb1Th2 [723f699fa5e20d7a],63.5008,2.33956,0.314111,26.9478,139 - I4/mmm,tI10,"[API, Out, JSON ]"
N2Se1Th2 [d167ec17eb2dc07c],110.575,0.0923132,0.29361,52.9254,164 - P3m1,hP5,"[API, Out, JSON ]"
N2Sn6Zr10 [38c69ac39f1cd3e6],115.344,0.0489441,0.260578,65.7218,193 - P63/mcm,hP18,"[API, Out, JSON ]"
N2Sr2Zn1 [7360abaaae420e0c],66.8278,0.828605,0.275595,35.2693,139 - I4/mmm,tI10,"[API, Out, JSON ]"
N2Te1Th2 [4d95fa3c731857a2],73.3731,3.98324,0.324352,29.1944,139 - I4/mmm,tI10,"[API, Out, JSON ]"
N3Ta2Zr1 [3d7e68f7ff5a44bf],270.521,1.43345,0.333896,101.06,191 - P6/mmm,hP6,"[API, Out, JSON ]"
N4Nb12Zn12 [c5c2b0c3421b7a69],164.178,0.00166316,0.253066,97.0605,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Nb16Ni8 [1f902d0c90930a2a],217.983,0.00290043,0.291729,105.439,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Ni8Ta16 [05d40d048cd26a94],230.322,0.00729802,0.289217,112.971,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Ni8Zr16 [d93e831dc56f7ec6],146.433,0.0142384,0.31236,62.8107,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Os8Zr16 [cf764a1116e300c1],192.639,0.0116168,0.307915,84.8749,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Pt8Zr16 [2fb74561ffd344ed],169.594,0.233717,0.328486,65.6865,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Re8Zr16 [59986524fbaca343],182.094,0.00221603,0.322797,73.1805,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Rh8Zr16 [ead50d6a851c83e6],161.078,0.0601312,0.334232,60.0378,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4Ru8Zr16 [ebf8c8f1aad3ce96],175.561,6.85E-05,0.322816,70.5462,227 - Fd3m,cF112,"[API, Out, JSON ]"
N4S2Zr4 [2b190a36f46dcd2f],159.742,0.123574,0.31066,69.2297,194 - P63/mmc,hP10,"[API, Out, JSON ]"
N4Se2Zr4 [1ae60cee7910aaec],149.291,0.112504,0.302604,67.8705,194 - P63/mmc,hP10,"[API, Out, JSON ]"
N4Sr2Ti2 [dce9c00ae49a2851],120.349,3.08057,0.316474,50.3323,129 - P4/nmm,tP8,"[API, Out, JSON ]"
N4Zn12Zr12 [7951fba967596055],118.983,0.00635007,0.246932,72.444,227 - Fd3m,cF112,"[API, Out, JSON ]"
N6Ta2Th2 [b11889f2f9b5bc66],222.038,0.270749,0.256983,128.782,63 - Cmcm,oS20,"[API, Out, JSON ]"
Na16Sb8Sn2 [333b7c39a00045da],19.9,0.816171,0.30242,9.0566,227 - Fd3m,cF104,"[API, Out, JSON ]"
Na2Nb2O6 [0e0cea738f648cd9],133.614,0.716024,0.190913,104.034,127 - P4/mbm,tP10,"[API, Out, JSON ]"
Na2Nb2S4 [12a2db03c3f3f3c0],77.2343,0.194975,0.235193,49.6737,194 - P63/mmc,hP8,"[API, Out, JSON ]"
Na2Nb2Se4 [503b09b80c9dc50d],62.6394,0.124743,0.237206,39.9156,194 - P63/mmc,hP8,"[API, Out, JSON ]"
Na2O12Os4 [3b02855c69950f3a],104.572,0.150526,0.223078,71.03,227 - Fd3m,cF72,"[API, Out, JSON ]"
Na2O6Ta2 [e834587c0a830ca5],134.655,0.812784,0.18157,108.867,127 - P4/mbm,tP10,"[API, Out, JSON ]"
Na3P3Sr3 [5f913b905a1c9b04],38.6656,0.0345244,0.200697,28.915,189 - P62m,hP9,"[API, Out, JSON ]"
Na4Ni2O4 [24b6a3569c894ca4],74.9786,5.61412,0.324531,29.7987,36 - Cmc21,oS20,"[API, Out, JSON ]"
Na4O12Sb4 [89615efc0a0dfb77],112.872,0.0762794,0.231539,73.8145,227 - Fd3m,cF80,"[API, Out, JSON ]"
Na4O12Sb4 [281cba5a24b471e7],128.284,0.246086,0.203916,94.6484,62 - Pnma,oP20,"[API, Out, JSON ]"
Na4O8W2 [859b04aa0394998f],52.2722,0.000202136,0.249075,31.5027,227 - Fd3m,cF56,"[API, Out, JSON ]"
Na4Pd2Se4 [ac54cf33d37d8808],33.0996,1.43733,0.32804,12.8576,36 - Cmc21,oS20,"[API, Out, JSON ]"
Na6O5Pb1 [43ec207d8008a59f],60.7226,0.128358,0.267019,33.4972,107 - I4mm,tI24,"[API, Out, JSON ]"
Na6O9S2 [0a8e8b99b3f1dbcd],46.4389,0.153276,0.305308,20.7796,225 - Fm3m,cF68,"[API, Out, JSON ]"
Nb10P2Si6 [d5aca1c46711cc60],178.501,0.76327,0.306732,79.2017,193 - P63/mcm,hP18,"[API, Out, JSON ]"
Nb1Rh1Sb1 [256d3f9bf77a29d5],151.611,0.0260071,0.37497,41.3594,216 - F43m,cF12,"[API, Out, JSON ]"
Nb1Ru1Sb1 [20a490e930b787a6],169.433,0.00116974,0.322132,68.382,216 - F43m,cF12,"[API, Out, JSON ]"
Nb3Re3Si3 [0d85b3f54582921e],243.758,0.228253,0.280414,125.41,189 - P62m,hP9,"[API, Out, JSON ]"
Nb4O14Sn4 [56428d5401825d75],142.967,0.445683,0.22237,97.4137,227 - Fd3m,cF88,"[API, Out, JSON ]"
Nb4P4Ru4 [f45055f4ef13b036],251.195,0.155756,0.296428,118.332,62 - Pnma,oP12,"[API, Out, JSON ]"
Nb4P4V4 [9fc310962985d217],212.89,0.297063,0.270993,115.075,62 - Pnma,oP12,"[API, Out, JSON ]"
Nb4P4Zr4 [e8d40bccac2e2f19],174.908,0.260154,0.259355,100.268,62 - Pnma,oP12,"[API, Out, JSON ]"
Nb4Pd4Si4 [0b08c1c2a12fe964],191.11,0.539868,0.314932,80.6925,62 - Pnma,oP12,"[API, Out, JSON ]"
Nb4Pt4Si4 [7b1d6693ba7e7cf3],218.898,0.122306,0.336147,80.5312,62 - Pnma,oP12,"[API, Out, JSON ]"
Nb4Rh4Si4 [9bc6f40af65534e5],225.921,0.285949,0.280346,116.276,62 - Pnma,oP12,"[API, Out, JSON ]"
Nb5O9Sr2 [ae6f5ab8c0cc87ae],181.496,0.520207,0.270122,98.5461,123 - P4/mmm,tP16,"[API, Out, JSON ]"
Nb5P4Pd4 [da2f57a72c4061fe],187.224,0.278751,0.326931,73.2577,87 - I4/m,tI26,"[API, Out, JSON ]"
Nb6Ni16Si7 [91d0bb4f802940b0],217.711,0.000636122,0.29749,101.94,225 - Fm3m,cF116,"[API, Out, JSON ]"
Nb6Rh2Se12 [4d4f303efce3248c],74.7013,0.171678,0.211792,53.3001,182 - P6322,hP20,"[API, Out, JSON ]"
Nb6S12Sn2 [bc25f5bb8b8ba718],63.024,0.628287,0.229257,41.643,193 - P63/mcm,hP20,"[API, Out, JSON ]"
Nb6S12V2 [99ab44d0ed89d164],86.5386,0.092291,0.191792,67.139,182 - P6322,hP20,"[API, Out, JSON ]"
Nb6Sb4Te10 [5ba58a9996da7974],93.1722,0.0794688,0.216361,65.1794,217 - I43m,cI40,"[API, Out, JSON ]"
Nb6Sn6Tb1 [e1ac0706f152dc93],114.198,0.0539104,0.236164,73.1205,191 - P6/mmm,hP13,"[API, Out, JSON ]"
Nb8Ni2P2 [937be0c41a389b87],193.88,0.0313988,0.288443,95.5029,124 - P4/mcc,tP12,"[API, Out, JSON ]"
Nb8Ni2Si2 [ac3113a985751bad],189.747,0.0346006,0.273261,101.369,124 - P4/mcc,tP12,"[API, Out, JSON ]"
Nb8O24Zn4 [eada13c1aacbce94],146.448,0.103229,0.304381,65.8887,60 - Pbcn,oP36,"[API, Out, JSON ]"
Nd1Os4P12 [372d611a48f042d2],174.813,0.00702688,0.247557,106.12,204 - Im3,cI34,"[API, Out, JSON ]"
Nd1P12Ru4 [98f3792517943702],158.835,0.0245481,0.248045,96.197,204 - Im3,cI34,"[API, Out, JSON ]"
Ni10P6Sr2 [30360afc9bed2333],142.098,0.29936,0.294838,67.5445,63 - Cmcm,oS36,"[API, Out, JSON ]"
Ni12P7Sc2 [5c1ad1f9f83f7aa9],177.869,0.0196121,0.327715,69.2413,174 - P6,hP21,"[API, Out, JSON ]"
Ni12P7Yb2 [19e3fa08154a92ec],155.568,0.0420252,0.325463,61.4557,174 - P6,hP21,"[API, Out, JSON ]"
Ni16Si7Ta6 [9c3b576a5969b889],224.583,0.00166735,0.288074,110.852,225 - Fm3m,cF116,"[API, Out, JSON ]"
Ni16Si7Ti6 [336122e56ceec959],192.9,0.0130724,0.28868,94.8961,225 - Fm3m,cF116,"[API, Out, JSON ]"
Ni16Si7Zr6 [4a6fdf5b8e6e7768],186.261,0.0231505,0.290036,90.9466,225 - Fm3m,cF116,"[API, Out, JSON ]"
Ni1P4Si3 [57eda7013d19d919],104.127,0.375954,0.249323,62.6791,121 - I42m,tI16,"[API, Out, JSON ]"
Ni1Sb1Sc1 [e19454d38fe36448],98.8444,0.00640958,0.240897,61.917,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sb1Tb1 [14a7482f5c050e0e],92.2333,0.252835,0.249466,55.4818,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sb1Ti1 [2c598227e453c68b],126.456,0.000966512,0.306405,56.2179,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sb1Y1 [35e6777f90fd2bc6],87.6278,0.191708,0.241882,54.6389,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sb1Yb1 [fd22297be346932c],61.525,7.33364,0.380051,16.0426,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sb1Zn1 [2b293d05bec63025],100.583,0.159725,0.344767,34.8324,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sc6Te2 [e613bbb42012d1ca],71.8098,0.596934,0.290074,35.0555,189 - P62m,hP9,"[API, Out, JSON ]"
Ni1Sn1Th1 [a97b18881d1a1d91],95.9333,1.00331,0.301703,43.8424,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sn1Ti1 [7bed936e9d5a44ca],134.161,0.00127349,0.302754,60.9389,216 - F43m,cF12,"[API, Out, JSON ]"
Ni1Sn1U1 [d7541a64a6187dd2],78.6611,2.32687,0.346428,26.9159,216 - F43m,cF12,"[API, Out, JSON ]"
Ni2O12Sb4 [c882f6f3d9636611],174.243,1.064,0.270642,94.3554,136 - P42/mnm,tP18,"[API, Out, JSON ]"
Ni2O12Ta4 [57f618875652a39b],187.721,0.96987,0.290689,91.3279,136 - P42/mnm,tP18,"[API, Out, JSON ]"
Ni2O2Zr6 [24e8ff734a8002be],151.824,0.189187,0.308896,66.5006,63 - Cmcm,oS20,"[API, Out, JSON ]"
Ni2P2Ta8 [d59c6ae99050de55],214.156,0.0551298,0.289782,104.714,124 - P4/mcc,tP12,"[API, Out, JSON ]"
Ni2P2Tb1 [3e396b5753d5e0b2],150.245,0.22803,0.252658,88.9996,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ni2P2Zr1 [2ebb48057d683707],170.712,1.31953,0.360142,52.6609,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ni2Rh4S8 [78a368d0e257c7e1],113.356,0.0463629,0.372292,31.6473,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ni2S6Ta9 [a0c9eb9d7c77c98d],131.853,0.0533881,0.312817,56.3992,189 - P62m,hP17,"[API, Out, JSON ]"
Ni2Sb1Ti1 [2b0975334534357e],155.417,1.74153,0.369684,44.3604,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ni2Sc1Sn1 [752c69d9417b7048],122.717,0.519203,0.312912,52.4607,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ni2Sc2Si6 [d0da76ce0d341dfc],123.843,0.161723,0.228552,82.0895,65 - Cmmm,oS20,"[API, Out, JSON ]"
Ni2Si2Tb1 [bc70eb9b75beea4f],137.263,0.140925,0.281795,70.1006,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ni2Si2Th1 [f61e233c2e2cd03f],146.187,0.15042,0.265826,81.1328,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ni2Si2Th2 [9fcbe75bdcca78f7],124.482,0.396853,0.376152,33.6086,109 - I41md,tI12,"[API, Out, JSON ]"
Ni2Si2Zr1 [da69298a33370a12],168.7,0.201732,0.296164,79.5894,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ni2Sn1Ti1 [0b9ebe3281b078e7],152.122,1.692,0.357089,48.0586,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ni2Sn1Yb1 [7b7c072ca150e580],96.9778,0.222455,0.374353,26.5979,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ni2Sn1Zr1 [12977312adb008a2],154.383,0.793271,0.351378,50.9363,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ni2Ta2Te10 [72c858b8c990275d],22.154,13.6583,0.2539,13.0443,63 - Cmcm,oS28,"[API, Out, JSON ]"
Ni3P3Pd3 [c96ed7a989cfdc88],182.443,0.101343,0.410344,34.7939,189 - P62m,hP9,"[API, Out, JSON ]"
Ni3P3Rh3 [b999085f2279f8f3],225.358,0.517367,0.367983,65.2443,189 - P62m,hP9,"[API, Out, JSON ]"
Ni3P3W3 [033207703b32945f],253.719,0.204285,0.356585,80.468,189 - P62m,hP9,"[API, Out, JSON ]"
Ni3Pd3Si3 [1fc123fe7de6a72f],188.239,1.28284,0.347025,64.1323,189 - P62m,hP9,"[API, Out, JSON ]"
Ni4O8Si2 [dbc0bba55855baa5],200.894,2.74E-06,0.287712,99.3566,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ni4P4Ta4 [44605f0be9425c0d],226.72,0.275708,0.312048,97.4333,62 - Pnma,oP12,"[API, Out, JSON ]"
Ni4P4Ta5 [891e018564452531],222.432,0.101841,0.283566,112.519,87 - I4/m,tI26,"[API, Out, JSON ]"
Ni4P4Th2 [d36b4ecc3f087f42],152.251,0.238002,0.308409,66.8826,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ni4Pd4Te4 [74889fc6c3e0a681],111.784,0.178349,0.347638,37.9144,62 - Pnma,oP12,"[API, Out, JSON ]"
Ni4Sb4Tb2 [6df82f17b4bf75e8],101.479,0.266479,0.379191,26.6668,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ni4Sb4Zr4 [fe19ab2f7151485f],131.67,0.384607,0.3136,56.0519,62 - Pnma,oP12,"[API, Out, JSON ]"
Ni4Sc1Sn1 [84f1786fb6e41773],126.778,0.0285866,0.383705,31.9655,216 - F43m,cF24,"[API, Out, JSON ]"
Ni4Sc6Si6 [4d3b9802cdb1da11],119.838,0.0352452,0.231947,78.2249,63 - Cmcm,oS32,"[API, Out, JSON ]"
Ni4Sn4Tb4 [37f7af1e3eac9a1c],87.5257,0.575487,0.311872,37.6546,62 - Pnma,oP12,"[API, Out, JSON ]"
Ni4Sn4Y4 [da5c0d5add7e161f],87.3032,0.481794,0.301407,39.9672,62 - Pnma,oP12,"[API, Out, JSON ]"
Ni6Sb8Zr6 [e35efec9067a6afe],126.607,0.00911197,0.27799,65.9817,220 - I43d,cI40,"[API, Out, JSON ]"
Ni8Si4Ta12 [f89aad64d2958017],196.444,0.339669,0.382242,50.2073,227 - Fd3m,cF96,"[API, Out, JSON ]"
Ni8Si4Zn12 [3077ac734ed92463],130.344,0.0381012,0.314778,55.0876,227 - Fd3m,cF96,"[API, Out, JSON ]"
O12Os4Rb2 [44e478997621b186],114.994,0.0741882,0.229736,75.8183,227 - Fd3m,cF72,"[API, Out, JSON ]"
O12Pb4Sr4 [c09a3d9047303b44],105.298,0.083936,0.295356,49.9059,62 - Pnma,oP20,"[API, Out, JSON ]"
O12Pb4Tc4 [590c19e7b6d9ad00],140.522,0.0860378,0.2942,67.0365,227 - Fd3m,cF80,"[API, Out, JSON ]"
O12Rh4Tb4 [0e58b15dc9ce2110],186.17,0.734021,0.327532,72.5597,62 - Pnma,oP20,"[API, Out, JSON ]"
O12Rh4U2 [46fa3b3d8d1c7ea3],191.75,1.64127,0.338285,69.5118,136 - P42/mnm,tP18,"[API, Out, JSON ]"
O12Sb4Zn2 [6946ea7592a1c255],166.254,0.939532,0.268408,91.0664,136 - P42/mnm,tP18,"[API, Out, JSON ]"
O12Se4Sr4 [18f40e64a0a7b1c3],47.9517,4.45496,0.324718,19.0344,62 - Pnma,oP20,"[API, Out, JSON ]"
O12Sn4Sr4 [a14b77253d612c84],129.023,0.0379208,0.276517,67.7654,62 - Pnma,oP20,"[API, Out, JSON ]"
O12Sr4Tb4 [a5c47a2aa45fe14c],97.3975,0.31686,0.339322,35.0542,62 - Pnma,oP20,"[API, Out, JSON ]"
O12Ta4V2 [2e58843607c085cd],187.094,1.38313,0.295432,88.6347,136 - P42/mnm,tP18,"[API, Out, JSON ]"
O14Pb4Sb4 [6f7b1c9a0527f360],131.95,1.84933,0.196273,100.504,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Pt4Sb4 [94728fb708ce29e7],221.178,0.0312747,0.340411,79.0004,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Pt4Tl4 [e7d3935cbc89f8e8],171.894,5.98E-05,0.287836,84.9562,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Ru4Tb4 [f011c8cd1c22ea67],188.54,0.00303212,0.297472,88.2898,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Ru4Y4 [d3ff64cbbc976ffe],187.339,0.00361864,0.29575,88.5913,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Sn4Tb4 [c4732fa16eb24522],161.139,0.035355,0.272806,86.2893,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Sn4Y4 [43a95bb7cd8a43ac],158.75,0.051973,0.272128,85.3089,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Sn4Y4 [81c58f5faba12e54],159.089,0.0515313,0.272322,85.4055,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Tb4Ti4 [4dc4576f6ea86fac],184.839,0.00923529,0.266086,102.449,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Ti4Y4 [8673f401144ed031],182.45,0.0192879,0.267236,100.536,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14V4Y4 [de4894bbdb4936cc],190.011,0.0429786,0.285263,95.2391,227 - Fd3m,cF88,"[API, Out, JSON ]"
O14Y4Zr4 [574859fb725b71ef],160.711,0.041419,0.271695,86.5563,227 - Fd3m,cF88,"[API, Out, JSON ]"
O2Se2Th2 [8bc2939a0137c887],117.31,0.177589,0.297089,55.0546,129 - P4/nmm,tP6,"[API, Out, JSON ]"
O2Tb2Te1 [64014758907b8038],80.5768,1.46615,0.287044,39.9971,139 - I4/mmm,tI10,"[API, Out, JSON ]"
O4Pd8Zr16 [b8b40a8daffa555b],145.233,1.18841,0.419592,24.6787,227 - Fd3m,cF112,"[API, Out, JSON ]"
O4Rb2Sc2 [478d7562c83bbe43],91.3686,0.796487,0.252599,54.1388,194 - P63/mmc,hP8,"[API, Out, JSON ]"
O4S1Sr1 [36fd7ae7f0628abf],49.3944,9.02432,0.369511,14.1191,216 - F43m,cF24,"[API, Out, JSON ]"
O4S1Zn1 [32900c9d0831cc96],71.7056,1.48857,0.414084,13.0699,216 - F43m,cF24,"[API, Out, JSON ]"
O4S2Sc4 [d50fa8fcbdd4d38c],133.953,0.0887646,0.287654,66.2702,194 - P63/mmc,hP10,"[API, Out, JSON ]"
O6Pt3Zn1 [19594227482fd807],191.146,5.48959,0.360084,58.9915,65 - Cmmm,oS20,"[API, Out, JSON ]"
O6Rb4Tb2 [ec5f34249121395d],31.6301,1.05147,0.335463,11.691,36 - Cmc21,oS24,"[API, Out, JSON ]"
O6Sn2Sr2 [ab8566eba72608f1],130.643,0.279522,0.242096,81.3785,140 - I4/mcm,tI20,"[API, Out, JSON ]"
O6Sr2Ti2 [437f7b47b3b4af50],165.274,0.0203148,0.235032,106.376,140 - I4/mcm,tI20,"[API, Out, JSON ]"
O6Sr2Zr2 [e761ff1ae278f803],143.686,0.160328,0.247789,87.128,140 - I4/mcm,tI20,"[API, Out, JSON ]"
O6Sr2Zr2 [8c4b81ad5f96cb5c],142.53,0.160818,0.246025,87.1547,140 - I4/mcm,tI20,"[API, Out, JSON ]"
O8P2Pr2 [73acc4a411ac20fc],120.513,5.22819,0.33873,43.5528,141 - I41/amd,tI24,"[API, Out, JSON ]"
O8P2Sc2 [bceea94215ce8505],147.41,1.24058,0.275425,77.8674,141 - I41/amd,tI24,"[API, Out, JSON ]"
O8P2Tb2 [eb0e8e5c2bfd793d],135.55,2.72295,0.30563,60.5385,141 - I41/amd,tI24,"[API, Out, JSON ]"
O8P2Y2 [a27222d0173e5065],133.413,2.39158,0.300509,61.3946,141 - I41/amd,tI24,"[API, Out, JSON ]"
O8Pb2Sr4 [672a0932ff5a3a05],90.5778,0.342813,0.290148,44.1994,55 - Pbam,oP14,"[API, Out, JSON ]"
O8Pd4Y2 [a7896193caf5ff0e],153.839,0.715447,0.325319,60.8291,88 - I41/a,tI28,"[API, Out, JSON ]"
O8Pd6Tl2 [2f9b364badeb2cbb],136.283,0.0250415,0.372854,37.8654,225 - Fm3m,cF64,"[API, Out, JSON ]"
O8Pd6Tl2 [2fcfc5d692c5a2ae],136.344,0.039087,0.370664,38.5964,225 - Fm3m,cF64,"[API, Out, JSON ]"
O8Pr2V2 [5d45b8fec38abb3d],109.649,2.77002,0.336063,40.3625,141 - I41/amd,tI24,"[API, Out, JSON ]"
O8Rh4Zn2 [d37e4960882fc823],176.167,0.0305802,0.331021,67.0954,227 - Fd3m,cF56,"[API, Out, JSON ]"
O8Sb2V2 [626f0176aa84f711],169.064,1.16293,0.245302,103.734,109 - I41md,tI24,"[API, Out, JSON ]"
O8Si2Zn4 [0d5795f8d88e5745],192.256,0.365774,0.303066,87.1675,227 - Fd3m,cF56,"[API, Out, JSON ]"
O8Si2Zn4 [3af23ae5e3dc2ec1],135.983,0.824154,0.327952,52.8536,122 - I42d,tI28,"[API, Out, JSON ]"
O8Si2Zr2 [16bf6a36c052299d],204.872,1.00626,0.295058,97.2627,141 - I41/amd,tI24,"[API, Out, JSON ]"
O8Si2Zr2 [9a7322a9c8589a25],221.019,0.327106,0.301433,101.166,88 - I41/a,tI24,"[API, Out, JSON ]"
O8Sn2Zn4 [ef9d5ecb6aa4723b],145.506,2.11543,0.33539,53.8081,227 - Fd3m,cF56,"[API, Out, JSON ]"
O8V2Y2 [518627a62d802aa6],125.099,1.64996,0.324975,49.5756,141 - I41/amd,tI24,"[API, Out, JSON ]"
Os1Si3Th1 [9e1c0a7413461b32],137.919,0.116452,0.303926,62.2178,107 - I4mm,tI10,"[API, Out, JSON ]"
Os2Si2Tb1 [83bc87c68f2b0978],166.552,0.154646,0.276888,87.3053,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Os2Si2Th1 [5dc16c72f983506b],176.242,0.122927,0.250446,105.519,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Os2Si2U1 [c4a54ec70f0e653b],172.71,0.112024,0.258843,99.258,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Os4P4Zr4 [227ef61671f0da9a],227.312,0.10123,0.28188,116.036,62 - Pnma,oP12,"[API, Out, JSON ]"
Os4Sb12Sr1 [9cbf8200cea159a5],98.78,0.53106,0.297333,46.2937,204 - Im3,cI34,"[API, Out, JSON ]"
Os4Si4Zr4 [3c863fb6f8c37ac7],209.047,0.276239,0.290924,101.571,62 - Pnma,oP12,"[API, Out, JSON ]"
P12Ru4Tb1 [7c32054648681509],160.791,0.00366009,0.255778,93.811,204 - Im3,cI34,"[API, Out, JSON ]"
P12Ru4Th1 [3e56b7d5ac7e242d],162.839,0.00826634,0.220507,111.869,204 - Im3,cI34,"[API, Out, JSON ]"
P1Pd5Tl1 [93eea2d34ba1512c],144.961,1.17335,0.35146,47.7984,123 - P4/mmm,tP7,"[API, Out, JSON ]"
P1Pt1Tb1 [6c40cee89570a778],129.197,0.387624,0.33934,46.4935,187 - P6m2,hP3,"[API, Out, JSON ]"
P1Pt1Y1 [7e4e5d0b03591281],127.747,0.303816,0.329758,49.0643,187 - P6m2,hP3,"[API, Out, JSON ]"
P1Pt5Sn1 [61f6f16fe122ddf4],189.634,3.99442,0.40253,39.5364,123 - P4/mmm,tP7,"[API, Out, JSON ]"
P1Pt5Tl1 [c81fcb94fcb38f71],191.188,1.64077,0.378803,50.4164,123 - P4/mmm,tP7,"[API, Out, JSON ]"
P1Pt5Zn1 [9ab0972f231a4427],209.033,0.621934,0.347615,70.9108,123 - P4/mmm,tP7,"[API, Out, JSON ]"
P2Pd2Sr1 [d5ed427be3fdc992],104.711,0.127411,0.2955,49.5872,139 - I4/mmm,tI10,"[API, Out, JSON ]"
P2Rh2Sr1 [84d67412df3e292a],90.2064,1.67642,0.296454,42.4878,139 - I4/mmm,tI10,"[API, Out, JSON ]"
P2Ru2Sr1 [df75a853c14dbab0],88.9962,2.02877,0.244418,54.8349,139 - I4/mmm,tI10,"[API, Out, JSON ]"
P2Ru2Y1 [1391d154ba0d221b],162.028,0.268122,0.241895,101.024,139 - I4/mmm,tI10,"[API, Out, JSON ]"
P2Sb2Ti4 [6e4e032c033dba54],110.565,0.657689,0.25654,64.2671,194 - P63/mmc,hP8,"[API, Out, JSON ]"
P2Sb2Zr4 [cc641efaedc2dc1f],113.467,0.788477,0.253307,67.0024,194 - P63/mmc,hP8,"[API, Out, JSON ]"
P2Sn6Zr10 [13d9ec6d00abfea6],109.086,0.0493721,0.238677,69.0414,193 - P63/mcm,hP18,"[API, Out, JSON ]"
P3Ru3Ti3 [f0a50b35c4b5a77b],216.274,0.0572917,0.295622,102.348,189 - P62m,hP9,"[API, Out, JSON ]"
P3Ru3Zr3 [6adbf353975fc978],207.208,0.046926,0.309167,90.612,189 - P62m,hP9,"[API, Out, JSON ]"
P4Pt4Sc4 [39b6b6d4ae8c491b],133.349,0.511891,0.355602,42.6131,62 - Pnma,oP12,"[API, Out, JSON ]"
P4Rh4Ta4 [9508354e3bf3ff2c],248.184,0.837388,0.369141,71.1624,62 - Pnma,oP12,"[API, Out, JSON ]"
P4Rh4Zr4 [79b856ddb79574f5],197.916,0.191024,0.27952,102.312,62 - Pnma,oP12,"[API, Out, JSON ]"
P4Ru4Ta4 [4a3724566247c38d],264.182,0.209181,0.306968,117.055,62 - Pnma,oP12,"[API, Out, JSON ]"
P4Ru4Zr4 [57c5847cc0292890],206.968,0.131133,0.277209,108.308,62 - Pnma,oP12,"[API, Out, JSON ]"
P4S12Th2 [ee26a5a779ae915c],18.6713,2.44926,0.283829,9.4316,84 - P42/m,tP18,"[API, Out, JSON ]"
P4V4Zr4 [39f8773e11d8347a],171.721,0.561886,0.242433,106.797,62 - Pnma,oP12,"[API, Out, JSON ]"
P7Pd9Zr5 [7aabc97b552dd006],152.296,0.394708,0.342701,53.525,38 - Amm2,oS42,"[API, Out, JSON ]"
P7Ru12Sc2 [b24a7033c6d80571],227.397,0.416666,0.312785,97.2865,174 - P6,hP21,"[API, Out, JSON ]"
Pb1Pt5Si1 [f929956749d4eea1],194.88,0.955874,0.36827,56.2858,123 - P4/mmm,tP7,"[API, Out, JSON ]"
